,Título,Nota_Avaliação,Nome_Comentario,Comentários,Data_Comentario,Marca,Produto,Link,Palavra_Chave
2570,Recomendo,5.0,Joana,"Aroma suave e agradável, os gatos curtiram", 10/02/2021 09:10,ideal-dog,Bebedouro Automático Baby 1l Cães E Gatos Pequenos Ca-07,https://www.petlove.com.br/bebedouro-automatico-baby-1l-caes-e-gatos-pequenos-ca-07/p?sku=990000001121-1,insect
2571,Bom,5.0,Dayana,Bom, 01/02/2020 22:23,ideal-dog,Bebedouro Automático Baby 1l Cães E Gatos Pequenos Ca-07,https://www.petlove.com.br/bebedouro-automatico-baby-1l-caes-e-gatos-pequenos-ca-07/p?sku=990000001121-1,insect
2572,Ótimo medicamendo,5.0,Maycom,"Medicamento perfeito para Cachorros com infecção , dei o medicamendo apenas três dias e ja resolveu o problema .", 17/10/2018 21:33,ideal-dog,Bebedouro Automático Baby 1l Cães E Gatos Pequenos Ca-07,https://www.petlove.com.br/bebedouro-automatico-baby-1l-caes-e-gatos-pequenos-ca-07/p?sku=990000001121-1,insect
2573,Suave,5.0,Ana,Ajuda muito os petz que tem pele sensível ele é suave e cheiroso, 15/06/2021 10:00,ideal-dog,Bebedouro Automático Baby 1l Cães E Gatos Pequenos Ca-07,https://www.petlove.com.br/bebedouro-automatico-baby-1l-caes-e-gatos-pequenos-ca-07/p?sku=990000001121-1,insect
2574,.,5.0,Katiane,., 01/03/2019 17:15,ideal-dog,Bebedouro Automático Baby 1l Cães E Gatos Pequenos Ca-07,https://www.petlove.com.br/bebedouro-automatico-baby-1l-caes-e-gatos-pequenos-ca-07/p?sku=990000001121-1,insect
2575,Não tenho o que reclamar,5.0,Karine,Chegou antes do imprevisto. Vou com certeza comprar com vocês novamente!, 04/06/2021 13:47,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2576,Não entregam,1.0,Marli,Não entregam e não devolvem o dinheiro CUIDADO. Estou quase um mês aguardando. Não cancelam e não entregam Não entregam e não devolvem o dinheiro CUIDADO. Estou quase um mês aguardando. Não cancelam e não entregam, 15/06/2020 14:23,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2577,Bom,5.0,Regina,Cumpre o que promete, 02/06/2020 15:48,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2578,Ótimo,5.0,Bianca,Auxiliou demais no controle de pulgas na minha casa. Imprescindível utilizar algo que elimine também as pulgas do ambiente. Recomendo!, 13/03/2021 13:57,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2579,Pouca eficiência - Otite,3.0,Hugo,"Usei no meu cachorro nas orelhas por conta da Otite, não vi resultados.", 04/08/2024 22:07,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2580,Serve pra quase tudo,5.0,Andrezza,"Pomada perfeita. Uso em qualquer arranhão, alergia ou picada de insetos.", 01/04/2024 02:02,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2581,Excelente,5.0,Deolinda,Um fármaco com potencial de resolução, 15/11/2023 07:02,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2582,Excelente,5.0,Cristina,Já uso nos meus pets há algum tempo, 04/07/2023 18:18,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2583,Ótimo,5.0,Rubens,Atendeu minhas expectativas, 01/05/2023 18:39,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2584,Ótimo,5.0,Rubens,Atendeu minhas expectativas, 01/05/2023 18:39,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2585,Esperava o bico,1.0,Luisa,"Deveria ter vindo com o bico para introduzir dentro do canal auditivo do cachorro, não veio e simplesmente foi dinheiro jogado fora já que não consigo injetar no canal", 07/03/2023 16:13,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2586,Excelente pomada,5.0,Silmara,"Meu pet fez cirurgia usei essa pomada para cicatrização, ela é ótima!!", 25/07/2022 16:21,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2587,Crema 6A,5.0,Alice,"Perfeito! Me ajudou demais e ajuda até hoje, quando necessário!", 29/05/2022 13:46,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2588,Crema 6A,5.0,Carlos,Excelente, 11/04/2022 19:03,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2589,Excelente,5.0,Kássio,Tomada muito boa, 11/01/2022 16:02,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2590,Não presta,1.0,Claudio,Sem eficácia de resultado... valor elevado para a quantidade do produto, 29/10/2021 14:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2591,A melhor!,5.0,Rita,Excelente!, 27/10/2021 11:40,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2592,Eu gostei,5.0,Viviane,"Ela é segura para os bichinhos, inodoro e realmente foi capaz de tratar das alergias do meu pequenino!", 23/02/2025 21:36,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2593,Produto maravilhoso!,5.0,Ana,"Há semanas atrás, minha gata apresentou acne felina, seguida de inflamação e secreção na região. Tentamos vários produtos e nenhum aliviava a inflamação. Esta pomada foi maravilhosa e funcionou perfeitamente, também indicação da nossa veterinária e em só três dias todo o queixo dela melhorou.", 18/09/2024 21:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2594,Ótimo mas com pouca quantidade.,4.0,Felipe,O produto é ótimo sempre uso quando meu cachorro tem uma crise., 31/08/2024 19:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2595,Excelente!,5.0,Rômulo,Indico., 27/07/2024 11:04,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2596,Tudo certo,5.0,Fabieli,"Chegou certinho,prazo de validade excelente", 03/07/2024 14:41,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2597,Tudo certo,5.0,Fabieli,"Chegou certinho,prazo de validade excelente", 03/07/2024 14:41,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2598,Aprovado,5.0,kell,Aprovado, 22/06/2023 23:01,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2599,Recomendo.,5.0,Elaine,Ótima cumpre o que promete., 07/03/2023 17:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2600,Bom,4.0,giseli,Auxilia no tratamento de otites e de coceiras, 01/02/2023 17:40,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2601,Bom,5.0,Angelica,Bom, 30/01/2023 19:09,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2602,Pomada Anti-inflamatória,5.0,Ayla,"Produto excelente, de fácil aplicação e armazenamento; porém o valor é bem alto para uma gramatura tão baixa.", 09/10/2022 19:47,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2603,Muito bom,5.0,Raissa,Excelente!, 21/07/2022 17:14,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2604,Eficiente,5.0,wilma,"esse medicamento foi indicado pelo veterinario para meu cachorro em uma reacao alergica q ele teve, cumpre o que promete em pouco tempo", 01/07/2022 16:28,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2605,Coleira,5.0,Alessandro,A melhor, 27/02/2025 18:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2606,Coleira ruim,1.0,Thalita,"Minha cachorra ficou extremamente agoniada após a colocação da coleira, até deixei um tempo pra ver se acostumava , mas não teve jeito ficou se esfregando nas coisas salivando . Depois tirei lavei com água a mesma já melhorou, sempre usei de outra marca, nunca tive esse problema, resolvi mudar pois fui informada que essa era melhor . Me arrependi.", 09/11/2024 09:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2607,Ótimo,5.0,Yara,"Excelente produto, manteve meus pets sem pulgas, carrapato pelo tempo indicado.", 08/11/2024 09:48,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2608,Não cumpre com o prometido,2.0,Beatriz,"Protege contra mosquito, MAS em menos de 5 meses de uso, minha cachorrinha pegou carrapato e pulga.", 17/05/2024 08:32,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2609,Não funcionou,1.0,Lucas,"Em 2 meses de uso, meu cachorro ficou em um hotel e já voltou com pulgas... Tratei isso, novamente com 4 meses, o cachorro novamente com pulgas. Muito longe dos 8 meses prometidos. Experiência péssima, pois para falar com a produtora é quase impossível.", 18/03/2024 14:24,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2610,Não funcionou,1.0,Lucas,"Em 2 meses de uso, meu cachorro ficou em um hotel e já voltou com pulgas... Tratei isso, novamente com 4 meses, o cachorro novamente com pulgas. Muito longe dos 8 meses prometidos. Experiência péssima, pois para falar com a produtora é quase impossível.", 18/03/2024 14:24,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2611,Recomendo,5.0,Ivanice,"Ótima coleira,nunca tinha usado nos meus cães, mas depois de achar carrapato neles comecei a comprar, isso já faz um ano,nunca mais apareceu nenhum, não tem cheiro forte,não incomoda ,recomendo qdo comprar atentar pra data de validade,ja fui comprar e estavam me vendendo uma com vencimento.em 4 meses...por isso só compro pessoalmente pra verificar a data.", 11/01/2024 09:58,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2612,Frontimax coleira,2.0,Daniele,"A duração da coleira é de 8 meses e ela só durou 5 meses, comprei mês de maio de 2023 e quando foi dia 01/11/23 estava com pulga e carrapato, sendo que a minha cachorra é criada dentro de casa e saímos só fim de semana para passear o certo seria achar o carrapato e a pulga mortas já que o correto são 8 meses de duração, não comprarei novamente porque não cumpre o que promete.", 04/11/2023 13:52,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2613,bom,5.0,ana,cumpre o prometido, 09/10/2023 17:11,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2614,Produto ótimo,3.0,Maria,"Eu já conhecia o produto, só que veio danificando e vazando na tampa e não da pra usar sorte que tenho uma embalagem vazia e pude utilizar a tampa do outro produto.", 24/01/2022 15:51,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2615,Ótimo,5.0,IVANILDE,Parece o famoso tour*n, 10/12/2021 20:39,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2616,Muito bom,5.0,Clelia,Gostei muito, 24/11/2021 09:01,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2617,Ótimo produto,5.0,Carla,"Cumpre o que promete, curou a sarna do meu gato", 09/08/2021 12:54,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2618,Bom,4.0,Tatiane,"Produto bom,", 26/12/2020 14:08,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2619,antibiótico,5.0,sheila,Melhorou muito, 01/11/2022 08:49,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2620,Muito bom,5.0,Marina,Observei resultados desde o primeiro comprimido, 18/09/2021 17:26,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2621,Usei para mancha de lágrima ácida,5.0,Luciana,"Eu usei no meus shitzu para tirar a mancha de lágrima ácida dos olhos. Usei ele e limpei com água boricada e funcionou muito bem! Estava quase que preto, e depois começou a crescer clarinho sem escurecer de novo! Muito bom", 09/06/2021 14:57,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2622,Sempre bom,4.0,Claudia,Usei antes para prevenção de infecção antes de limpeza de tártaro. Excelente!, 07/05/2021 17:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2623,Stomorgyl 10,5.0,Acassio,ótimo comprar no Petlove. sempre entregam antes do dia marcado e tem muitas variedades de produtos e os melhores preços., 29/11/2020 09:20,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2624,Achei o cheiro muito forte,3.0,Suélen,"Comprei pq na descrição dizia ser inodoro, porém, de longe sinto o cheiro..imagina pra ele sentindo o tempo todo esse cheiro.", 26/11/2023 12:08,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2625,Coleira,1.0,Danielle,A caixa da coleira veio violada o lacre e o saco aberto com a coleira lá dentro., 07/08/2023 15:43,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2626,Muito boa,5.0,HellenDayse,Até agora parece q protege bem até mesmo de pernilongos, 15/02/2023 17:30,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2627,Boa,5.0,Clarissa,"Fiquei apreensiva a principio, pela minha maltês ser alérgica e sempre ter usado a seresto. Coloquei por causa da leshmaniose, mas deu tudo certo e não provocou alergia até agora", 19/08/2022 17:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2628,ótimo,5.0,Deborah,único que de fato cumpriu o que promete: nada de pulgas ou carrapatos., 19/01/2022 23:57,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2629,Remédio,5.0,Myrian,Antibiótico digerivel, 01/09/2023 17:04,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2630,Ração farmina,5.0,Rosângela,"Produto excelente, ótimos preços, entrega rapidíssima", 29/07/2023 22:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2631,Recomendação do veterinário,5.0,Tânia,Já havia usado antes nas .unhas pequenas. Agora foi administrado no meu grandão., 20/09/2021 20:25,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2632,Bafão do meu dogão,5.0,DILZIANA,Meu pastor lata estava com um mal hálito gigante. O veterinário da ONG que sou voluntária pediu me indicou esse remédio e foi mesmo a solução. Acabou ontem os 5 dias. Agora esperar alguns dias passarem para senti se vai voltar, 13/07/2021 18:43,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2633,Ótimo,5.0,Bruna,Medicação muito boa., 18/05/2021 08:54,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2634,Ótimo,5.0,Bruna,Medicação muito boa., 18/05/2021 08:54,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2635,"Muito bom, ótimo efeito",5.0,Glaucia,Pouco dias de uso já fez efeito, 05/12/2019 05:59,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2636,Antibiótico stomorgyl,5.0,Mariana,"Remédio sensacional, resolveu o problema de infecção/inflamação da gengiva do meu dog em pouco tempo, eliminou o mal hálito, desinxou e sumiu a vermelhidão já no segundo dia de uso.", 18/08/2019 15:29,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2637,Ótimo,5.0,Celia,Só uso ele pra lágrima ácida! Super recomendo!, 12/12/2017 10:24,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2638,Excelente serviço,5.0,Eduardo,"O pedido foi entregue rápido, muito antes da previsão, entregador educado, recomendo a todos comprar pelo petlove.", 16/06/2024 06:31,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2639,Estou satisfeita.,5.0,Laís,Produto de boa qualidade. Foi entregue antes do prazo estipulado!, 19/12/2023 09:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2640,Excelente,5.0,Jessica,"Fazer sempre o uso desse medicamento, com auxílio veterinário", 21/09/2022 16:40,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2641,Data de validade ótima,5.0,Zayanne,Prazo de vencimento bem distante, 06/06/2022 20:36,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2642,Salvou meu doguíneo,5.0,Cristiane,"Palatável, funciona bem. Atendeu as expectativas.", 08/05/2021 18:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2643,Salvou meu doguíneo,5.0,Cristiane,"Palatável, funciona bem. Atendeu as expectativas.", 08/05/2021 18:37,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2644,Eficácia,5.0,Raquel,"Parece produto muito bom, pois minha cadelinha já apresenta ótimos sinais de melhora!", 08/08/2018 17:18,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2645,Muito bom,5.0,Mylena,Muito bom, 08/08/2018 17:09,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2646,Muito bom,5.0,Raíssa,"Não tenho nada a reclamar, pra mim funcionou direitinho!", 19/09/2024 19:18,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2647,Recebi o produto com a data de validade vencido,1.0,Pamela,Recebi o produto com a data de validade vencida, 02/02/2023 09:13,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2648,Ótimo,5.0,Rosely,Produto bom, 03/07/2021 22:01,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2649,Meu cachorro adora isso!,5.0,Vetarq,"É difícil meu cachorro gostar deum produto tipo um medicamento, esse ele lambe e realmente gosta.", 16/01/2018 09:28,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
2650,Otimo,5.0,Maria,Muito cheiroso e faz bastante espuma, 31/03/2022 19:02,ideal-dog,Comedouro Automático Baby 1kg Cães E Gatos Pequenos Ca-08,https://www.petlove.com.br/comedouro-automatico-baby-1kg-caes-e-gatos-pequenos-ca-08/p?sku=990000001120-1,insect
